date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,6.7
1970,nan
1971,5.28
1972,5.36
1973,4.77
1974,3.21
1975,3.83
1976,4.8
1977,4.47
1978,4.0
1979,3.5
1980,4.75
1981,5.36
1982,5.5
1983,4.89
1984,7.03
1985,6.07
1986,6.43
1987,9.1
1988,8.34
1989,8.42
1990,8.47
1991,10.599
1992,9.866
1993,9.289
1994,9.483
1995,9.526
1996,8.564
1997,8.777
1998,10.254
1999,9.809
2000,11.189
2001,3.698
2002,nan
2003,3.527
2004,3.554
2005,3.795
2006,4.052
2007,3.434
2008,3.72
2009,3.858
2010,3.605
2011,3.592
2012,3.504
2013,3.497
2014,3.6
2015,3.068
2016,2.695
2017,2.552
2018,2.338
2019,2.237
2020,2.522
2021,3.398
2022,2.598
2023,nan
