date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,17.58
1970,nan
1971,nan
1972,23.18
1973,22.11
1974,20.5
1975,19.65
1976,21.81
1977,nan
1978,23.72
1979,nan
1980,35.51
1981,25.0
1982,26.7
1983,nan
1984,nan
1985,33.39
1986,nan
1987,nan
1988,23.03
1989,nan
1990,15.72
1991,15.74
1992,15.75
1993,16.32
1994,15.34
1995,16.23
1996,16.01
1997,16.35
1998,15.5
1999,15.74
2000,15.539
2001,14.93
2002,14.191
2003,11.731
2004,12.205
2005,11.263
2006,10.325
2007,9.745
2008,6.666
2009,7.314
2010,7.63
2011,8.034
2012,8.695
2013,9.698
2014,9.046
2015,13.511
2016,8.634
2017,7.399
2018,5.47
2019,4.987
2020,6.501
2021,5.188
2022,nan
2023,nan
