date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,5.244755245
1972,-0.076667519
1973,-3.79028133
1974,10.00584826
1975,1.391909526
1976,1.525334859
1977,-2.281797267
1978,-0.874453467
1979,-6.630798313
1980,8.197061725
1981,7.796756549
1982,-1.081586327
1983,-3.16774658
1984,10.5204461
1985,-9.329801547
1986,-6.964989566
1987,4.715147286
1988,0.913894045
1989,3.740389604
1990,4.778575975
1991,10.2581905
1992,-5.198945256
1993,14.89953504
1994,2.818224519
1995,6.718909231
1996,-0.388554118
1997,-1.381772503
1998,1.816780076
1999,0.003292181
2000,-4.776797472
2001,-2.796888505
2002,8.742353109
2003,-1.79891411
2004,11.62736477
2005,2.219901537
2006,3.601973204
2007,6.964753613
2008,3.958909522
2009,1.543022195
2010,9.988272575
2011,4.088021779
2012,4.616189355
2013,-4.714583333
2014,7.363841091
2015,-5.541187252
2016,-5.997757848
2017,4.433282877
2018,-1.2276271
2019,0.982746354
2020,6.849707165
2021,7.309031713
2022,3.779092096
2023,nan
