date,val
1960,18478095142.1781
1961,19366314294.0882
1962,20506467177.8699
1963,22242734491.041
1964,24294329779.9037
1965,26619560806.5041
1966,28732792825.1557
1967,31592963095.0751
1968,34216506003.7724
1969,38498685902.3199
1970,41938907715.5921
1971,45920167032.339
1972,49440744172.3381
1973,64933825429.4262
1974,79888146173.0089
1975,84955085378.7871
1976,85050300129.2175
1977,94566922081.6133
1978,105623414443.521
1979,125656371097.882
1980,166475050971.984
1981,173673510912.351
1982,164114068718.601
1983,175108664048.273
1984,162752141155.352
1985,135795509169.566
1986,153368683414.31
1987,186594742538.673
1988,205635932770.809
1989,218577418670.295
1990,254673510115.591
1991,275622021261.09
1992,240210577721.912
1993,238353057845.691
1994,241158029890.41
1995,270813961389.262
1996,268992901985.369
1997,284065411886.655
1998,267286689939.3
1999,263674195227.713
2000,285403765401.254
2001,260218617002.669
2002,267142068310.105
2003,354907412306.554
2004,441359590323.394
2005,514927086452.789
2006,578633287253.355
2007,664099392606.403
2008,711800460143.432
2009,723512528253.909
2010,867040920627.225
2011,971667511047.106
2012,979996860991.406
2013,986342932619.106
2014,1006992481353.94
2015,932513471557.123
2016,890051427265.997
2017,1028394291260.59
2018,1012521425296.35
2019,1006191000190.48
2020,928880235176.594
2021,1086530704900.5
2022,1185137703650.99
2023,nan
