1960, 236136360082.973
1961, 220490841490.861
1962, 222023728315.223
1963, 242268291060.731
1964, 280066549216.358
1965, 314986131154.743
1966, 345233462869.18
1967, 351717338837.595
1968, 365743583697.764
1969, 408867237823.783
1970, 450813776265.559
1971, 482922529736.165
1972, 551710713977.373
1973, 692054139500.893
1974, 839243307933.183
1975, 968587924516.25
1976, 1005321574700.55
1977, 1112842480972.91
1978, 1331868614366.72
1979, 1640895079473.04
1980, 2015382172152.8
1981, 2130966682801.05
1982, 1957421571942.8
1983, 1943951034606.15
1984, 2038366331218.12
1985, 1944077359529.31
1986, 1890490761890.44
1987, 2107676388478.57
1988, 2384411282642.85
1989, 2447067376902.13
1990, 2774503891839.94
1991, 2697545667058.34
1992, 2853560660608.48
1993, 3274100387475.53
1994, 3371475768953.19
1995, 3764707901527.85
1996, 4103660301262.65
1997, 4368593575977.29
1998, 4197253024803.81
1999, 4018486713613.68
2000, 4452467033101.52
2001, 4473535602250.16
2002, 4537592261803.34
2003, 5088581599981.57
2004, 6067168588926.78
2005, 7262800479007.17
2006, 8647104081104.99
2007, 10685408075326.4
2008, 13004669108217.2
2009, 12563513702323.4
2010, 15404029761165.8
2011, 18586822183033.1
2012, 19883675355488.0
2013, 21268492949592.6
2014, 21874590740590.2
2015, 20559996802665.8
2016, 20510053202252.5
2017, 22686712042217.4
2018, 24376030533340.2
2019, 24832086863829.0
2020, 23959410661464.3
2021, 28515803406297.6
2022, 30110929970107.6
2023, nan
