1960, 4199134389.9037
1961, 4426949094.8403
1962, 4693566416.48346
1963, 4928628018.38759
1964, 5379845647.70139
1965, 6197319929.04038
1966, 6789938671.75094
1967, 7555383690.16
1968, 8623172959.89803
1969, 9743089607.49587
1970, 10976245153.5894
1971, 13731802833.0363
1972, 17153463263.1086
1973, 27081698249.5083
1974, 46209092072.1383
1975, 51776222349.8869
1976, 68055295080.7538
1977, 80600122701.9632
1978, 77994316621.4814
1979, 90391877325.9285
1980, 94362275580.0229
1981, 100499312749.923
1982, 125948756439.485
1983, 156365156618.241
1984, 162276728619.519
1985, 180183629599.684
1986, 209094561833.48
1987, 134009995923.169
1988, 123057861333.908
1989, 120496362916.271
1990, 124813263926.225
1991, nan
1992, nan
1993, 63743623231.2312
1994, 71841461172.2365
1995, 96419225744.9927
1996, 120403931883.348
1997, 113919163421.479
1998, 110276913362.445
1999, 113848450088.686
2000, 109591707801.431
2001, 126878750295.583
2002, 128626917504.398
2003, 153544751396.211
2004, 190043433963.866
2005, 226452138295.726
2006, 266298911663.707
2007, 349881601462.439
2008, 412336172443.795
2009, 416397025729.898
2010, 486807616876.696
2011, 626133112195.928
2012, 644035512181.481
2013, 492775566425.881
2014, 460382791480.428
2015, 408212917874.964
2016, 457954614593.746
2017, 486630147094.486
2018, 329691934144.504
2019, 283649531542.631
2020, 239735486745.704
2021, 359096907772.986
2022, 413493207349.265
2023, nan
