date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,7870678390.96349
1971,8854610885.45671
1972,10432558017.1445
1973,13001262269.6525
1974,20196388658.8945
1975,22991435433.1666
1976,26244808127.1874
1977,29803092040.884
1978,32043116268.8282
1979,39765122681.8236
1980,52930481264.4164
1981,54691561096.1065
1982,54431296639.3785
1983,52659360609.154
1984,52177686490.4063
1985,50258300315.8234
1986,49330296097.0882
1987,56350869057.7584
1988,62056041292.3729
1989,64563575914.6718
1990,74904284632.3456
1991,76503385459.6137
1992,81412478291.9523
1993,80325204441.0044
1994,84517313060.5408
1995,95833039358.357
1996,101906865973.505
1997,109156115404.436
1998,109054240809.162
1999,116967168370.52
2000,129427285780.109
2001,129944629555.58
2002,139039991470.62
2003,166311834949.328
2004,200125136310.866
2005,238408838954.683
2006,277390647709.804
2007,332464515328.276
2008,400485012150.165
2009,343078746509.037
2010,394062206459.675
2011,474845732089.777
2012,496292151229.88
2013,515843772131.962
2014,532820364281.38
2015,455151461884.525
2016,447159100959.93
2017,483232971475.538
2018,530629968630.175
2019,522425066419.733
2020,453792483117.133
2021,542727261728.344
2022,636018280142.001
2023,nan
