1960, 545098463.820274
1961, 605581577.287066
1962, 634528851.479189
1963, 598998434.722941
1964, 411419905.846621
1965, 367053111.334591
1966, 293103482.360211
1967, 420359035.897436
1968, 559956141.471556
1969, 571854203.596216
1970, 563555620.452352
1971, 587448416.509217
1972, 662213096.310118
1973, 719754670.07264
1974, 1225589878.06809
1975, 1061107353.67232
1976, 1204699866.76251
1977, 873579940.51776
1978, 935408765.781037
1979, 952265051.992407
1980, 1038225167.05882
1981, 1111000755.69566
1982, 1481165483.45262
1983, 1381573615.2513
1984, 1304063253.04136
1985, 1478908160.24784
1986, 1582873764.46786
1987, 1562448083.11731
1988, 1541088316.97373
1989, 2013448239.56823
1990, 2115193503.48126
1991, 2069832686.98061
1992, 2411552296.53428
1993, 3163020043.89081
1994, 4432257187.49862
1995, 5289174927.11525
1996, 6123556701.03251
1997, 4722288502.3
1998, 6459461639.30243
1999, 8486832800.88498
2000, 8905066163.58643
2001, 6477790688.22844
2002, 6777632512.0781
2003, 10467109977.6717
2004, 10567354056.4049
2005, 11986972418.5103
2006, 14502553709.8303
2007, 20182477480.5512
2008, 31862554101.9378
2009, 36906181380.8127
2010, 49540813342.4834
2011, 59977326085.9908
2012, 59937796641.7889
2013, 60269732882.8413
2014, 65446196919.6813
2015, 59687411768.8224
2016, 63216143490.1423
2017, 66055090634.4518
2018, 67855845007.3168
2019, 75072038085.8542
2020, 79045695084.5069
2021, 66262813093.4824
2022, 62263466263.7375
2023, nan
