1960, 713000000.0
1961, 696285714.285714
1962, 693142857.142857
1963, 718714285.714286
1964, 839428571.428572
1965, 1082857142.85714
1966, 1264285714.28571
1967, 1368000000.0
1968, 1605857142.85714
1969, 1965714285.71429
1970, 1825285714.28571
1971, 1687000000.0
1972, 1873249299.71989
1973, 2435736196.31902
1974, 2913063763.60809
1975, 2443545878.69362
1976, 2742796005.70613
1977, 2514430379.74684
1978, 2809862671.66042
1979, 3354854981.08449
1980, 3882889733.8403
1981, 4006206896.55172
1982, 3870075349.83854
1983, 3321048451.15171
1984, 2719801434.08715
1985, 2252197452.2293
1986, 1664509501.79764
1987, 2265364008.82446
1988, 3728889426.56666
1989, 3994585203.41682
1990, 3285217391.30435
1991, 3376791460.39604
1992, 3181921787.7095
1993, 3273505343.85539
1994, 3656806165.78848
1995, 3806983413.16416
1996, 3597220962.00017
1997, 4303288479.7086
1998, 3537741941.89367
1999, 3404284890.5306
2000, 3600632111.41414
2001, 4094441301.21423
2002, 4193850445.42632
2003, 4901869764.05957
2004, 6221110219.45542
2005, 8331870169.14977
2006, 12756858899.2812
2007, 14056957976.2648
2008, 17910858637.9048
2009, 15328342303.9575
2010, 20265559483.8548
2011, 23459515275.5776
2012, 25503060420.026
2013, 28037239462.7142
2014, 27141023558.0829
2015, 21251216798.7762
2016, 20958412538.3093
2017, 25873601260.8353
2018, 26311507273.6735
2019, 23308667781.2258
2020, 18110638269.2238
2021, 22096416933.7902
2022, 29163782138.3415
2023, nan
