1960, 1208333333.33333
1961, 1600000000.0
1962, 1763636363.63636
1963, 1553333333.33333
1964, 1970588235.29412
1965, 1893103448.27586
1966, 1805555555.55556
1967, 1597142857.14286
1968, 1592672413.7931
1969, 2004435483.87097
1970, 2137096774.19355
1971, 2807258064.51613
1972, 2188700564.97175
1973, 3964994165.69428
1974, 4091438979.96357
1975, 3538014311.27013
1976, 3667716535.43307
1977, 4114374865.50463
1978, 4910526315.78947
1979, 7181487624.39398
1980, 10162460046.2912
1981, 11048642638.7473
1982, 9179000938.42489
1983, 5102251570.86339
1984, 4850267475.3547
1985, 4732017873.38369
1986, 5880112788.40947
1987, 7367494080.40014
1988, 8213538368.84635
1989, 8438951476.06644
1990, 9298807850.29979
1991, 11206176650.9075
1992, 12878148790.7348
1993, 15002136971.1745
1994, 17474588895.8918
1995, 19297663096.5506
1996, 20515458113.5857
1997, 23969739233.8966
1998, 25385886977.5228
1999, 23983945190.6202
2000, 22823270892.1094
2001, 20898761742.2386
2002, 13606515722.5864
2003, 12045638351.8507
2004, 13686329890.1191
2005, 17362857683.8545
2006, 19741420739.8901
2007, 23797773024.3992
2008, 31119602538.8322
2009, 32708319077.5179
2010, 41950361211.9581
2011, 50342406067.0777
2012, 54232266358.7811
2013, 61337621933.7857
2014, 61496186973.902
2015, 57680327998.6689
2016, 57480788380.312
2017, 65006047680.3225
2018, 65203071817.9812
2019, 62048585618.505
2020, 53666908053.7655
2021, 61412268248.9461
2022, 71177146197.4951
2023, nan
