1960, 28072478.0724781
1961, 29964999.965
1962, 31857591.8575919
1963, 33750113.7501138
1964, 36194586.1945862
1965, 40110040.1100401
1966, 44450044.4500445
1967, 47431255.747674
1968, 44999910.00018
1969, 47399905.2001896
1970, 53339893.3202134
1971, 59074687.1961852
1972, 65998069.3847631
1973, 78214767.8301496
1974, 103160450.445869
1975, 118194026.251574
1976, 97094227.2292471
1977, 117650000.0
1978, 136300000.0
1979, 151800000.0
1980, 197938222.43
1981, 196089854.655
1982, 182206326.985
1983, 192103185.955
1984, 214381949.02
1985, 212643742.665
1986, 231638320.535
1987, 281082558.585
1988, 320093360.27
1989, 369133890.705
1990, 545686365.523175
1991, 594975697.04556
1992, 693625168.24559
1993, 750018765.327715
1994, 769649509.481095
1995, 816491620.228815
1996, 848205276.869645
1997, 870861115.17749
1998, 926550756.039735
1999, 996906468.694785
2000, 1134756760.62071
2001, 1168127973.94349
2002, 1240059540.09348
2003, 1303381860.75674
2004, 1394273990.60004
2005, 1468145956.19917
2006, 1584207353.2205
2007, 1699214298.91439
2008, 1731921564.0667
2009, 1681473348.43469
2010, 1739070295.44027
2011, 1818831938.17757
2012, 1899503249.8643
2013, 2021757434.18064
2014, 2125125606.25723
2015, 2194709309.24205
2016, 2240593542.9757
2017, 2266664817.08822
2018, 2292787335.62452
2019, 2386792476.10637
2020, 2047727810.06777
2021, 2424575179.37831
2022, 2830507575.6841
2023, nan
