1960, 508334413.965087
1961, 531959561.160121
1962, 574091100.695641
1963, 496947904.443033
1964, 496098775.308642
1965, 735267081.655502
1966, 906811943.824649
1967, 841974025.462659
1968, 772231413.882625
1969, 788641964.643457
1970, 865975307.776
1971, 882765470.722173
1972, 1024098397.79931
1973, 972101724.995368
1974, 1217953546.97604
1975, 1575789254.46938
1976, 1452788944.45628
1977, 1382400000.0
1978, 1604162497.45945
1979, 1851250008.33333
1980, 1945916583.33333
1981, 2275583316.66667
1982, 2395423680.22852
1983, 2447174803.54051
1984, 2581207387.79709
1985, 2619913955.51556
1986, 2850782092.69387
1987, 2957255379.54315
1988, 3487009748.35638
1989, 3525225832.99053
1990, 3627560281.90505
1991, 3921476084.89072
1992, 3401211581.29176
1993, 3660041666.66667
1994, 4066775510.20408
1995, 4401104417.67068
1996, 4521580381.47139
1997, 4918691916.53516
1998, 4856255044.39064
1999, 5033642384.10596
2000, 5494252207.90503
2001, 6007055042.17687
2002, 6050875806.66403
2003, 6330473096.54071
2004, 7273938314.71988
2005, 8130258415.25477
2006, 9043715355.8881
2007, 10325618017.379
2008, 12545438605.3959
2009, 12854985464.0764
2010, 16002656434.4746
2011, 21573872273.8375
2012, 21703100747.4797
2013, 22162205046.022
2014, 22731612827.0632
2015, 24360801337.6944
2016, 24524109483.5293
2017, 28971588880.3546
2018, 33111525183.2178
2019, 34186180695.9969
2020, 33433659223.6349
2021, 36924841428.7182
2022, 40828247303.5337
2023, nan
