1960, 28349301535.4105
1961, 29960492453.1967
1962, 31903784357.6415
1963, 34293676625.1121
1964, 37449073939.0523
1965, 40697444106.313
1966, 43692889579.2903
1967, 44680649549.8069
1968, 47542735722.5745
1969, 53651273745.3001
1970, 64259538042.4212
1971, 64785881864.699
1972, 72974503608.3913
1973, 94307943279.1529
1974, 121769757991.543
1975, 134534482395.373
1976, 146791026073.071
1977, 158950017998.32
1978, 175550980777.321
1979, 213288626348.167
1980, 276476243432.998
1981, 390617525066.638
1982, 356115618026.284
1983, 314481204807.47
1984, 277288747255.652
1985, 253066172258.706
1986, 261128395601.959
1987, 296436322863.111
1988, 313636871092.513
1989, 319075632306.872
1990, 375056911242.162
1991, 401835601959.638
1992, 361703838925.34
1993, 365328274669.429
1994, 373323426402.362
1995, 476009200002.753
1996, 530381466553.707
1997, 558559464614.684
1998, 562743780314.644
1999, 399807853242.212
2000, 424190717152.982
2001, 406812918059.95
2002, 443148058332.921
2003, 558141609069.783
2004, 693283108166.621
2005, 823425641880.834
2006, 973649819318.576
2007, 1128673253084.49
2008, 1279544309271.44
2009, 1231672697171.96
2010, 1465215490467.22
2011, 1653394890750.09
2012, 1717443724523.61
2013, 1820439942754.1
2014, 1901497484757.43
2015, 1701776666914.07
2016, 1582166358879.25
2017, 1714024580927.1
2018, 1780679619928.75
2019, 1829596580378.4
2020, 1715842671714.98
2021, 1931458241338.34
2022, 2060531397309.08
2023, nan
