1960, 13040000000.0
1961, 14160000000.0
1962, 15200000000.0
1963, 16960000000.0
1964, 20080000000.0
1965, 21840000000.0
1966, 24320000000.0
1967, 26560000000.0
1968, 29360000000.0
1969, 32480000000.0
1970, 35520000000.0
1971, 39200000000.0
1972, 45200000000.0
1973, 55280000000.0
1974, 72000000000.0
1975, 88000000000.0
1976, 88875923765.072
1977, 81912018783.5024
1978, 102648570299.117
1979, 134531900898.926
1980, 205577055465.993
1981, 263797827860.494
1982, 184602611609.517
1983, 156167000432.994
1984, 184230754105.394
1985, 195241069482.077
1986, 134556034672.991
1987, 147542558208.888
1988, 181611150496.787
1989, 221403098266.77
1990, 261253675692.838
1991, 313139656145.745
1992, 363157832923.734
1993, 530160763983.506
1994, 553618247900.74
1995, 380157469866.849
1996, 432157945024.428
1997, 523449530464.257
1998, 557461102630.658
1999, 631249359702.389
2000, 742061329643.37
2001, 796064590656.176
2002, 810666116505.478
2003, 765549967888.647
2004, 819459227375.023
2005, 917571853345.583
2006, 1020265057698.51
2007, 1102355554788.94
2008, 1161553459894.8
2009, 943437415098.633
2010, 1105424238889.37
2011, 1229013703255.77
2012, 1255110424741.85
2013, 1327436290360.97
2014, 1364507717463.67
2015, 1213294467527.59
2016, 1112233497399.12
2017, 1190721475958.84
2018, 1256300182983.65
2019, 1305212479961.59
2020, 1120741118380.27
2021, 1312557512901.28
2022, 1465854089286.47
2023, nan
